id,birthY,gender,nationality,label
12467,532,1,tbd,慧拔
12468,561,1,隋,慧拯
12469,565,1,隋,王弘
12470,565,1,隋,張乾威
12471,565,1,tbd,吳旻
12472,561,1,tbd,於法龍
12473,561,1,隋,光英
12474,1574,1,明 清,曹學佺
12475,571,1,唐,法宣
12476,536,1,隋,慧瓚
12477,594,1,tbd,僧炅
12478,594,1,唐,道綦
12479,594,1,唐,道憑
12480,594,1,唐,蕭元善
12481,594,1,唐,顯
12482,582,1,唐,李修本
12483,579,1,唐,韋挺
12484,565,1,隋,跋摩
12485,565,1,隋,因陀羅
12486,565,1,隋,般若
12487,565,1,唐,李道立
12488,554,1,陳,亘
12489,574,1,tbd,德善
12490,583,1,唐,統葉護
12491,585,1,唐,崔義玄
12492,555,1,唐,慧乘
12493,576,1,唐,玄謨
12494,580,1,唐,慧賾
12495,456,1,南梁,法超
12496,565,1,唐,李百藥
12497,618,1,唐,李承乾
12498,487,1,北魏,元懌
12499,484,1,北魏,劉騰
12500,471,1,北魏,姜斌
12501,485,1,北魏,元乂
12502,506,1,北齊,魏收
12503,484,1,北魏,祖瑩
12504,484,1,北魏,蕭綜
12505,495,1,北魏,溫子升
12506,484,1,tbd,李寔
12507,484,1,tbd,許伯桃
12508,464,1,北魏,邢巒
12509,555,1,唐,傅奕
12510,558,1,唐,虞世南
12511,572,1,唐,李仲卿
12512,570,1,唐,劉進喜
12513,585,1,唐,秦世英
12514,584,1,唐,韋悰
12515,571,1,唐,慧序
12516,477,1,北齊,綦母懷文
12517,516,1,tbd,高珍
12518,463,1,南梁,明達
12519,442,1,陳,慧明
12520,523,1,陳,陳蒨
12521,580,1,隋,隱
12522,580,1,隋,元壽
12523,560,1,唐,褚亮
12524,578,1,隋,房徽遠
12525,578,1,隋,楊宏
12526,578,1,隋,于永通
12527,569,1,唐,庾初孫
12528,572,1,唐,清禪
12529,584,1,唐,蔡子晃
12530,578,1,唐,劉孝孫
12531,496,1,北齊,邢邵
12532,513,1,北周,庾信
12533,513,1,北周,王褒
12534,578,1,唐,韋山甫
12535,574,1,唐,辛諝
12536,430,1,南梁,法申
12537,392,1,南梁,法亮
12538,439,1,南梁,法護
12539,448,1,南齊,阮韜
12540,495,1,南梁,智遠
12541,425,1,南齊,陸澄
12542,438,1,劉宋,陸惠曉
12543,451,1,南齊,王斌
12544,451,1,南梁,僧令
12545,491,1,南朝,慧朗
12546,491,1,南朝,慧梵
12547,465,1,南齊,僧遷
12548,468,1,南梁,蕭昺
12549,464,1,南梁,慧詡
12550,467,1,南齊,法調
12551,501,1,南梁,蕭統
12552,450,1,南梁,范縝
12553,452,1,南北朝,慧約
12554,476,1,南梁,慧澄
12555,497,1,南梁,蕭象
12556,476,1,南齊,道達
12557,478,1,南梁,慧略
12558,478,1,南梁,慧武
12559,478,1,南梁,法生
12560,429,1,南梁,慧纂
12561,458,1,南梁,弘宗
12562,459,1,南梁,慎
12563,458,1,南齊 南梁,謝幾卿
12564,461,1,南梁,劉混
12565,509,1,南梁,殷鈞
12566,435,1,南齊,褚淵
12567,452,1,南齊,樓幼瑜
12568,455,1,南梁,慧韶
12569,461,1,南北朝,慧峯
12570,496,1,南梁,僧綽
12571,508,1,南梁,蕭紀
12572,512,1,北周,寶彖
12573,491,1,南朝,保該
12574,491,1,南朝,智空
12575,446,1,北魏,道辯
12576,483,1,北魏,曇永
12577,521,1,北周,亡名
12578,412,1,北魏,法度
12579,433,1,南梁,僧密
12580,439,1,南齊,蕭晃
12581,439,1,南梁,智深
12582,421,1,南朝,劉繒
12583,475,1,南齊,道超
12584,475,1,南朝,慧安
12585,471,1,南北朝,法珍
12586,475,1,南朝,道賁
12587,475,1,南梁,張率
12588,467,1,南梁,僧喬
12589,466,1,南梁,僧整
12590,466,1,南梁,寶淵
12591,466,1,南梁,慧濟
12592,466,1,南朝,慧紹
12593,407,1,劉宋,謝惠連
12594,457,1,南梁,曇雋
12595,451,1,南齊,王慈
12596,453,1,南梁,江革
12597,466,1,南梁,明徹
12598,463,1,南齊,蕭穎冑
12599,459,1,南朝,曇貞
12600,459,1,南朝,僧流
12601,459,1,南朝,曇誕
12602,464,1,南梁,丘遲
12603,466,1,南朝,王峻
12604,461,1,北魏,法貞
12605,461,1,北魏,道記
12606,473,1,南梁,僧建
12607,494,1,北魏,元悦
12608,465,1,北魏,慧聰
12609,465,1,北魏,道寂
12610,473,1,北魏,元雍
12611,466,1,南朝,智訓
12612,483,1,南梁,僧詢
12613,443,1,南梁,明山賓
12614,495,1,南朝,僧遷
12615,499,1,南梁,王錫
12616,505,1,南朝,道則
12617,495,1,南朝,慧琰
12618,495,1,南梁,何敬容
12619,542,1,南北朝,蕭巋
12620,451,1,北齊,真玉
12621,463,1,南朝,明奉伯
12622,490,1,南朝,僧辯
12623,483,1,南朝,道標
12624,483,1,南朝,道遂
12625,475,1,南梁,惠超
12626,475,1,南梁,慧景
12627,475,1,南朝,僧受
12628,476,1,南梁,蕭秀
12629,1041,1,北宋,鄭俠
12630,1008,1,北宋,趙抃
12631,676,1,唐,蘇晉
12632,1755,1,清,戴衢亨
12633,504,1,陳,洪偃
12634,1616,1,明,玄密
12635,503,1,南梁,蕭綱
12636,504,1,南梁,蕭韶
12637,513,1,北齊,崔子武
12638,515,1,南梁,峰
12639,1106,1,南宋,史浩
12640,862,1,唐,李儼
12641,488,1,南梁,僧達
12642,496,1,陳,周弘正
12643,509,1,隋,智文
12644,516,1,南梁,慧命
12645,533,1,隋,普光
12646,533,1,隋,道莊
12647,543,1,隋,明解
12648,526,1,隋,陳叔慎
12649,508,1,南齊,僧廣
12650,508,1,南梁,道林
12651,503,1,南梁,黃司空
12652,508,1,南梁,慧藻
12653,507,1,陳,安廩
12654,507,1,北魏,容
12655,521,1,陳,兌
12656,521,1,北周,宇文俊
12657,521,1,隋,僧琨
12658,476,1,北魏,雄安生
12659,460,1,北齊,慧嵩
12660,496,1,北齊,高歡
12661,460,1,北魏,智遊
12662,476,1,北魏,獻
12663,475,1,北魏,徐遵明
12664,475,1,北魏,李寶頂
12665,491,1,北齊,杜弼
12666,653,1,唐,豐干
12667,475,1,北齊,高阿那肱
12668,495,1,北魏,道藥
12669,521,1,北魏,高澄
12670,518,1,隋,靈裕
12671,495,1,北齊,王高德
12672,466,1,北周,僧妙
12673,515,1,北周,慧善
12674,512,1,北周,楊眺
12675,512,1,北齊,寶願
12676,481,1,北周,僧崖
12677,506,1,武周,高睿
12678,495,1,北齊,祖孝徵
12679,516,1,隋,薛
12680,543,1,北周,宇文氏
12681,543,1,隋,童真
12682,549,1,隋,通幽
12683,527,1,隋,覺朗
12684,563,1,唐,玄琬
12685,547,1,隋,洪義
12686,541,1,隋,齊樹提
12687,523,1,隋,僧思
12688,523,1,隋,湛
12689,509,1,隋,順都
12690,523,1,隋,大隱
12691,523,1,隋,千金公
12692,545,1,隋,虞世基
12693,523,1,隋,智猛
12694,486,1,北周,寶海
12695,486,1,北周,法明
12696,411,1,南梁,智方
12697,411,1,南梁,輪
12698,594,1,隋,羅雲
12699,594,1,陳,亘
12700,594,1,南梁,陟
12701,580,1,隋,蕭子寶
12702,594,1,隋,俞
12703,587,1,唐,朱粲
12704,599,1,唐,岑文本
12705,594,1,隋,道顒
12706,594,1,隋,道勝
12707,594,1,隋,慧成
12708,525,1,隋,法安
12709,525,1,隋,成
12710,539,1,隋,慧哲
12711,548,1,隋,慧楞
12712,571,1,唐,慧璿
12713,548,1,隋,法同
12714,548,1,隋,智嵩
12715,548,1,隋,惠品
12716,545,1,隋,惠嚮
12717,565,1,隋,洪哲
12718,515,1,南齊,周韶
12719,515,1,南梁,周覆
12720,515,1,南梁,詡
12721,515,1,南梁,舒
12722,509,1,陳,侯
12723,515,1,陳,寶持
12724,515,1,陳,任忠
12725,528,1,隋,智瑜
12726,537,1,隋,慧弼
12727,537,1,南朝,蔣玄略
12728,537,1,南朝,蔣元貺
12729,537,1,南朝,蔣元擧
12730,537,1,陳,領
12731,537,1,陳,哲
12732,538,1,隋,眞觀
12733,537,1,隋,慧方
12734,518,1,北魏,明
12735,518,1,北魏,寶
12736,523,1,北齊,安
12737,523,1,北齊,遊
12738,523,1,北齊,榮
12739,523,1,北齊,嵩
12740,523,1,北齊,林
12741,518,0,北周,盧
12742,499,1,北齊,婁叡
12743,518,1,隋,樊叔略
12744,542,1,隋,高頴
12745,544,1,隋,虞慶則
12746,544,1,隋,賀若弼
12747,543,2,隋,獨孤伽羅
12748,546,1,隋,薛胄
12749,602,1,唐,杜拉巴瓦爾達納
12750,523,1,隋,慧藏
12751,537,1,北齊,高湛
12752,536,1,隋,智穩
12753,534,1,隋,僧朗
12754,546,1,隋,法彥
12755,541,1,隋,智脫
12756,541,1,南齊,蔡平
12757,541,1,南梁,蔡遠珍
12758,541,1,南梁,頴
12759,543,1,陳,陳伯山
12760,545,1,陳,王克
12761,545,1,陳,王固
12762,541,1,隋,崔君德
12763,541,1,隋,智翔
12764,541,1,隋,智僔
12765,549,1,隋,惠畟
12766,552,1,隋,張衡
12767,534,1,隋,法澄
12768,536,1,隋,法論
12769,596,1,唐,毘耶犀那
12770,537,1,隋,靖融
12771,537,1,北齊,高儼
12772,514,1,北周,法貴
12773,522,1,北周,靈侃
12774,525,1,隋,袁憲
12775,525,1,隋,蔡凝
12776,529,1,隋,乞伏慧
12777,518,1,北齊,道猷
12778,527,1,北齊,法誕
12779,569,1,隋,靖玄
12780,584,1,隋,楊昭
12781,569,1,隋,慧嚴
12782,540,1,隋,智閏
12783,539,1,隋,辯
12784,538,1,隋,智聚
12785,538,1,南梁,胤
12786,538,1,南梁,顧希憑
12787,538,1,南梁,謝峻岳
12788,540,1,陳,陳伯周
12789,540,1,陳,陳叔齊
12790,538,1,隋,劉
12791,538,1,隋,道恭
12792,538,1,隋,道順
12793,534,1,隋,慧曠
12794,534,1,南梁,曹亮宗
12795,534,1,南朝,曹藹
12796,534,1,南北朝,澄
12797,544,1,隋,智琳
12798,544,1,南梁,閭丘儼
12799,544,1,南朝,卞詮
12800,544,1,南北朝,法敦
12801,532,1,隋,蕭摩訶
12802,544,1,隋,李海游
12803,544,1,隋,劉正勸
12804,544,1,隋,智鏗
12805,548,1,隋,淨願
12806,566,1,南北朝,明及
12807,544,1,南北朝,智亮
12808,544,1,隋,釋��淵
12809,572,1,唐,鄭善果
12810,544,1,隋,法總
12811,570,1,唐,行等
12812,490,1,隋,法瓚
12813,490,1,隋,慧最
12814,596,1,唐,摩揭陀國王
12815,464,1,南齊,僧溫
12816,547,1,北魏,道場
12817,504,1,北魏,智洪
12818,504,1,北魏,晃覺
12819,504,1,北魏,散魏
12820,538,1,南北朝,高湝
12821,536,1,南北朝,僧瓊
12822,535,1,隋,志湛
12823,535,1,南北朝,明彥
12824,542,1,南北朝,洪該
12825,536,1,隋,法懿
12826,536,1,隋,懷正
12827,536,1,隋,道深
12828,536,1,隋,圓粲
12829,536,1,隋,慧凝
12830,536,1,隋,道照
12831,536,1,隋,明儒
12832,536,1,隋,圓常
12833,555,1,隋,王頗
12834,535,1,隋,明空
12835,573,1,唐,道傑
12836,572,1,唐,神素
12837,558,1,隋,寶超
12838,558,1,隋,靜觀
12839,558,1,隋,僧藏
12840,558,1,隋,智起
12841,560,1,隋,法楞
12842,558,1,隋,圓經
12843,559,1,唐,十力
12844,558,1,隋,法景
12845,558,1,隋,慧達
12846,558,1,隋,法達
12847,535,1,隋,智矩
12848,535,1,隋,郭演
12849,557,1,隋,慧感
12850,550,1,隋,慧海
12851,541,1,隋,辯義
12852,541,1,隋,曇散
12853,554,1,唐,曇恭
12854,554,1,隋,道撫
12855,554,1,隋,賾淨
12856,529,1,隋,智命
12857,541,1,隋,智耀
12858,547,1,隋,明舜
12859,547,1,隋,慧相
12860,539,1,隋,智梵
12861,539,1,隋,靈簡
12862,563,1,唐,道宗
12863,548,1,唐,普曠
12864,520,1,北周,普圓
12865,543,1,唐,保恭
12866,543,1,隋,崔超道
12867,543,1,北齊,炅
12868,543,1,隋,徹
12869,541,1,北齊,惠曉
12870,551,1,唐,道撫
12871,501,1,隋,慧隆
12872,508,1,南梁,何翦
12873,504,1,南梁,何嶷
12874,501,1,陳,慧舒
12875,501,1,陳,蔣規
12876,501,1,陳,礭
12877,541,1,隋,慧海
12878,541,1,南北朝,冏
12879,541,1,南北朝,道猷
12880,541,1,北周,道詮
12881,541,1,隋,辛孝凱
12882,541,1,隋,慧昞
12883,541,1,隋,王眘
12884,554,1,隋,慧覺
12885,534,1,陳,陳伯恭
12886,534,1,陳,孫瑒
12887,532,1,陳,傅縡
12888,551,1,唐,智騫
12889,532,1,隋,李世師
12890,532,1,隋 唐,雲定興
12891,564,1,隋,淨範
12892,535,1,隋,海玉
12893,535,1,隋,靈辯
12894,555,1,隋,敬脫
12895,562,1,隋,段文操
12896,550,1,唐,善胄
12897,573,1,隋,楊秀
12898,550,1,唐,慧威
12899,150,1,印度,娑多婆訶王
12900,553,1,唐,寶襲
12901,610,1,唐,補羅稽舍王
12902,553,1,唐,明洪
12903,531,1,唐,慧覺
12904,528,1,唐,智琚
12905,528,1,南梁,李褘
12906,556,1,南北朝,坦
12907,528,1,唐,丘明衍
12908,528,1,唐,譽
12909,528,1,唐,雅
12910,566,1,唐,道慶
12911,566,1,南北朝,藏閏梨
12912,539,1,唐,慧因
12913,602,1,唐,婆羅門
12914,539,1,唐,法仁
12915,539,1,南梁,干寶
12916,539,1,南梁,于元顯
12917,539,1,南北朝,慧熙
12918,534,1,陳,智瓘
12919,576,1,唐,蕭鈞
12920,566,1,隋,小明
12921,571,1,唐,靜藏
12922,571,1,北周,詮
12923,571,1,唐,宇文明達
12924,571,1,隋,王德仁
12925,568,1,唐,宇文世壽
12926,571,1,唐,道刪
12927,532,1,唐,圓光
12928,532,1,tbd,金
12929,553,1,隋,圓安
12930,589,1,唐,海順
12931,553,1,隋,道遜
12932,571,1,唐,慧本
12933,295,1,東晉,康昕
12934,567,1,唐,曇藏
12935,566,1,唐,神逈
12936,566,1,唐,玄詧
12937,566,1,唐,玄究
12938,455,1,南梁,蕭軌
12939,507,1,陳,蕭長
12940,573,1,唐,法位
12941,559,1,唐,明贍
12942,570,1,隋,孟暠
12943,570,1,隋,西門義
12944,570,1,唐,孟紹
12945,570,1,唐,孟續
12946,570,1,唐,孟績
12947,570,1,唐,明曠
12948,375,1,劉宋,法勇
12949,550,1,隋,慧安
12950,567,1,唐,宗
12951,572,1,唐,孟明略
12952,602,1,唐,智證
12953,559,1,唐,功逈
12954,559,1,唐,弘
12955,569,1,唐,神照
12956,569,1,唐,尉明智
12957,569,1,唐,空
12958,573,1,唐,真瑩
12959,573,1,隋,何記
12960,573,1,隋,奘寂
12961,573,1,隋,安藝
12962,573,1,隋,魏
12963,573,1,唐,眞慧
12964,573,1,唐,樊綽
12965,566,1,唐,志寬
12966,576,1,唐,法護
12967,576,1,tbd,趙康
12968,576,1,隋,趙恒
12969,576,1,隋,崔汪
12970,536,1,唐,玄續
12971,536,1,唐,蕭平仲
12972,536,1,唐,憑善英
12973,559,1,唐,慧壁
12974,559,1,唐,巖
12975,564,1,唐,智琰
12976,564,1,南梁,朱獻
12977,564,1,陳,朱珉
12978,564,1,陳,璩
12979,564,1,陳,持
12980,564,1,陳,延
12981,543,1,陳,智㬭
12982,561,1,唐,李世嘉
12983,554,1,陳,道安
12984,571,1,唐,智峯
12985,576,1,唐,慧景
12986,518,1,北齊,寶暹
12987,556,1,唐,道愻
12988,561,1,唐,道謙
12989,564,1,陳,張正見
12990,554,1,唐,道宗
12991,555,1,唐,竇軌
12992,566,1,唐,三慧
12993,566,1,唐,段綸
12994,564,1,唐,慧頵
12995,564,1,隋,明智
12996,566,1,隋,劉權
12997,564,1,隋,智䂮
12998,564,1,隋,智猛
12999,564,1,隋,道願
13000,565,1,隋,法濟
13001,564,1,唐,惠儀
13002,403,2,東晉,白
13003,564,1,唐,陳士綽
13004,564,1,唐,智奘
13005,564,1,唐,法韶
13006,568,1,唐,法恭
13007,568,1,唐,寵
13008,559,1,唐,智正
13009,559,1,唐,智現
13010,576,1,唐,慧稜
13011,576,1,唐,誕
13012,573,1,唐,李惲
13013,576,1,唐,昶
13014,576,1,唐,寶度
13015,573,1,唐,智拔
13016,573,1,唐,張英
13017,562,1,唐,慧瑜
13018,562,1,唐,救苦
13019,575,1,唐,慧持
13020,575,1,隋,滿
13021,575,1,唐,莊
13022,577,1,唐,實
13023,555,1,唐,智凱
13024,579,1,唐,法敏
13025,579,1,隋,英
13026,571,1,隋,圓
13027,539,1,唐,慧眺
13028,539,1,隋,汰
13029,602,1,tbd,波羅奢大林婆羅門
13030,565,1,唐,靈睿
13031,565,1,唐,智勝
13032,573,1,唐,印
13033,565,1,唐,騫
13034,576,1,唐,慈藏
13035,567,1,唐,德遜
13036,560,1,唐,智徽
13037,569,1,唐,張亮
13038,553,1,唐,玄鑒
13039,553,1,唐,長孫義
13040,553,1,唐,李遷
13041,562,1,唐,振
13042,548,1,唐,勗律師
13043,566,1,唐,張遜
13044,574,1,隋,尹曜
13045,594,1,唐,徐世勣
13046,619,1,唐,義褒
13047,564,1,陳,曠
13048,614,1,唐,李榮
13049,483,1,南梁,蕭淵藻
13050,441,1,南梁,慧勝
13051,470,1,南梁,何規
13052,464,2,南梁,蕭玉姚
13053,457,1,南梁,慧初
13054,442,1,南梁,智顒
13055,441,1,南朝,劉績
13056,566,1,唐,寶通
13057,566,1,隋,楊玄感
13058,480,1,北齊,高隆之
13059,475,1,北齊,道爽
13060,468,1,南梁,法聰
13061,474,1,南梁,徐摛
13062,480,1,北魏,僧寔
13063,459,1,北魏,道房
13064,480,1,北魏,道明
13065,489,1,北齊,高攸
13066,496,1,南梁,法京
13067,495,1,南梁,蕭正立
13068,495,1,南梁,道會
13069,521,1,陳,蕭濟
13070,488,1,北齊,法常
13071,488,1,北齊,法隱
13072,496,1,南梁,智淵
13073,519,1,南梁,蕭詧
13074,496,1,陳,法泰
13075,496,1,陳,遠志
13076,480,1,北齊,李獎
13077,536,1,北齊,高顯國
13078,520,1,隋,曇詢
13079,504,1,北齊,楊遵彥
13080,515,1,南梁,僧景
13081,476,1,北周,僧實
13082,513,1,陳,僧瑋
13083,496,1,陳,曇瑗
13084,513,1,陳,鳳
13085,466,1,北周,道安
13086,491,1,隋,曇相
13087,546,1,隋,道正
13088,546,1,隋,方
13089,520,1,隋,曇准
13090,531,1,隋,靜林
13091,542,1,隋,道願
13092,540,1,隋,信行
13093,540,1,隋,裴玄證
13094,490,1,隋,慧意
13095,490,1,南朝,柳靜
13096,490,1,隋,慧興
13097,542,1,隋,法永
13098,542,1,隋,全
13099,533,1,隋,慧方
13100,531,1,南梁,恩光
13101,531,1,南梁,先路
13102,515,1,隋,曇崇
13103,515,1,北魏,開
13104,531,1,南朝,孟壽
13105,531,1,北周,法音
13106,531,1,南朝,能
13107,531,1,南朝,思
13108,531,1,北周,鄭子文
13109,531,1,北周,慧朗
13110,531,1,北周,戴逵
13111,510,1,隋,慧越
13112,539,1,隋,王延壽
13113,514,1,隋,僧善
13114,533,1,隋,智舜
13115,555,1,唐,惠方
13116,578,1,唐,僧襲
13117,515,1,隋,慧
13118,541,1,隋,鄭係伯
13119,541,1,隋,楊神貴
13120,562,1,隋,波若
13121,562,1,隋,同意
13122,543,1,北齊,權會
13123,543,1,北周,慧榮
13124,543,1,北周,曇靜
13125,539,1,陳,智晃
13126,543,1,陳,張機
13127,543,1,隋,萬緒
13128,543,1,隋,張坦
13129,535,1,隋,寶鎮
13130,546,1,隋,王端
13131,542,1,隋,劉子平
13132,542,1,隋,仇岳
13133,519,1,隋,僧淵
13134,534,1,隋,毅
13135,569,1,隋,真慧
13136,569,1,隋,清
13137,569,1,隋,靜洪
13138,538,1,隋,明胤
13139,519,1,隋,法純
13140,519,1,隋,慧進
13141,538,1,隋,慧昂
13142,573,1,隋,法進
13143,573,1,隋,輝
13144,573,1,隋,定
13145,573,1,隋,文普善
13146,544,1,隋,靜端
13147,542,1,隋,慧歡
13148,548,1,隋,智通
13149,548,1,隋,道慧
13150,562,1,隋,本濟
13151,562,1,唐,道訓
13152,562,1,唐,道樹
13153,551,1,隋,善智
13154,533,1,唐,道林
13155,547,1,唐,法應
13156,556,1,唐,智周
13157,556,1,唐,滔
13158,556,1,唐,薛仕
13159,556,1,唐,法度
13160,556,1,唐,慧滿
13161,556,1,唐,寶愛
13162,546,1,唐,法藏
13163,552,1,隋,拓王猛
13164,552,1,北周,乙婁謙
13165,552,1,北周,宇文繹
13166,552,1,北周,唐怡元
13167,552,1,北周,鮑宏
13168,544,1,隋,趙偉
13169,540,1,隋,索和業
13170,537,1,隋,盧元壽
13171,533,1,隋,楊達
13172,533,1,隋,智贊
13173,557,1,唐,道亘
13174,551,1,唐,智滿
13175,569,1,唐,裴寂
13176,558,1,唐,劉讓
13177,543,1,唐,僧邕
13178,543,1,南北朝,郭憲
13179,543,1,隋,郭韶
13180,556,1,南梁,張元秀
13181,556,1,陳,張文懷
13182,550,1,唐,普明
13183,553,1,唐,頂禮
13184,551,1,唐,周孝節
13185,550,1,唐,榮泰
13186,550,1,唐,難提
13187,572,1,唐,法喜
13188,572,1,北周,顥
13189,565,1,唐,道昂
13190,560,1,唐,靈智
13191,564,1,唐,希
13192,564,1,唐,詢
13193,564,1,唐,張暉
13194,564,1,唐,靜安
13195,564,1,唐,道誠
13196,556,1,唐,曇榮
13197,556,1,唐,風同仁
13198,556,1,唐,常凝保
13199,556,1,唐,僧定
13200,556,1,唐,圓宗
13201,556,1,唐,慧憑
13202,565,1,唐,靜琳
13203,565,1,隋,曇猛
13204,565,1,唐,炬
13205,537,1,唐,僧順
13206,565,1,隋,還原
13207,553,1,隋,道雄
13208,553,1,隋,道體
13209,553,1,隋,道獻
13210,565,1,唐,李安遠
13211,571,1,唐,李道裕
13212,565,1,唐,李好德
13213,556,1,隋,慧成
13214,574,1,唐,慧斌
13215,562,1,隋,盧正方
13216,574,1,隋,和朗
13217,558,1,隋,許善心
13218,548,1,唐,曇韻
13219,548,1,唐,超
13220,590,1,唐,明淨
13221,588,1,唐,慧思
13222,588,1,隋,道曄
13223,569,1,唐,慧熙
13224,569,1,唐,道微
13225,583,1,唐,世瑜
13226,583,1,唐,倫
13227,598,1,唐,潘侍郎
13228,575,1,唐,僧徹
13229,575,1,唐,房仁裕
13230,619,1,唐,李元禮
13231,575,1,唐,唐臨
13232,614,1,唐,慧融
13233,550,1,唐,靜琳
13234,562,1,唐,道撫
13235,531,1,唐,普明
13236,531,1,唐,義淹
13237,551,1,唐,昌
13238,552,1,唐,無礙
13239,552,1,南梁,陳曠
13240,552,1,隋,超
13241,552,1,隋,楊弘
13242,547,1,唐,道暀
13243,547,1,隋,周羅侯
13244,577,1,隋,寶冥
13245,577,1,隋,明智
13246,577,1,隋,成彥
13247,577,1,隋,習皓
13248,575,1,唐,李慎
13249,575,1,唐,郭瑜
13250,579,1,唐,璇
13251,579,1,唐,藹明
13252,579,1,唐,稜法
13253,579,1,唐,惠普
13254,581,1,唐,惠仙
13255,581,1,唐,亘
13256,584,1,唐,惠寬
13257,584,1,隋,楊瑋
13258,580,2,唐,楊信相
13259,582,1,隋,會
13260,584,1,唐,胤
13261,582,1,隋,相
13262,584,1,唐,名策
13263,584,1,唐,宋尉
13264,565,1,唐,僧倫
13265,565,1,隋,呂詢
13266,565,1,北齊,珉
13267,565,1,隋,理
13268,573,1,唐,竇建德
13269,569,1,唐,齊善行
13270,565,1,唐,裴萬頃
13271,604,1,唐,靜之
13272,604,1,唐,江
13273,604,1,唐,道
13274,600,1,隋,張鎮州
13275,570,1,唐,兄才
13276,570,1,唐,超
13277,570,1,唐,竇德明
13278,570,1,唐,巖
13279,570,1,唐,暉
13280,570,1,唐,才
13281,600,1,唐,嚴撰
13282,557,1,唐,解脫
13283,600,1,唐,張綽
13284,630,1,唐,閭丘胤
13285,607,1,唐,李詢
13286,557,1,唐,曜
13287,553,1,唐,法嚮
13288,553,1,隋,智喜
13289,570,1,唐,惠明
13290,570,1,唐,巖
13291,469,1,北魏,辯公
13292,458,1,南梁,道禪
13293,497,1,北齊,道樂
13294,509,1,南梁,智成
13295,474,1,北齊,高昂
13296,509,1,隋,郭衍
13297,520,1,隋,寶定
13298,520,1,隋,慧峙
13299,520,1,隋,慧巘
13300,520,1,隋,智昇
13301,474,1,北齊,令狐子儒
13302,500,1,北齊,尒朱世隆
13303,555,1,北齊,道龕
13304,519,1,北魏,潁
13305,507,1,北周,楊忠
13306,469,1,北齊,憑袞
13307,532,1,隋,釋道成
13308,532,1,南齊,陶誕
13309,532,1,唐,式
13310,527,1,隋,法祥
13311,537,1,唐,智保
13312,537,1,唐,慧滿
13313,539,1,唐,智詵
13314,541,1,唐,慧主
13315,488,1,隋,智炫
13316,541,1,北齊,斌
13317,541,1,北齊,姜
13318,541,1,唐,明
13319,539,1,隋,道恢
13320,523,1,隋,智旻
13321,564,1,唐,榮
13322,564,1,唐,滿德
13323,564,1,唐,善智
13324,564,1,唐,真懿
13325,564,1,唐,敬道
13326,569,1,tbd,淵
13327,569,1,唐,裴師遠
13328,576,1,唐,道爍
13329,589,1,隋,梁粲
13330,585,1,唐,杜如晦
13331,574,1,唐,薛萬徹
13332,563,1,唐,僧伽
13333,568,1,唐,慧蕭
13334,568,1,隋,明達
13335,589,1,隋,仙
13336,541,1,隋,明朗
13337,568,1,唐,道積
13338,568,1,隋,丁榮
13339,560,1,唐,慧進
13340,516,1,北周,宇文招
13341,578,1,唐,道瓚
13342,595,2,唐,慧尚
13343,569,1,唐,道亮
13344,569,1,北周,備
13345,569,1,唐,嚴
13346,569,1,唐,員
13347,559,1,唐,志
13348,559,1,唐,聞嗣安
13349,559,1,唐,李廉
13350,559,1,唐,薛通
13351,559,1,唐,王榮
13352,559,1,唐,李元祥
13353,575,1,唐,道胄
13354,575,1,隋,印
13355,508,1,南梁,貞陽侯
13356,593,1,唐,戴令
13357,593,1,唐,江
13358,559,1,唐,玉
13359,559,1,唐,相
13360,559,1,唐,君度
13361,536,1,北齊,高演
13362,460,1,北齊,曇顯
13363,534,1,北周,和
13364,507,1,隋,僧猛
13365,538,1,北周,道積
13366,507,1,北周,衛元嵩
13367,559,1,西梁,蕭琮
13368,814,1,唐,李瀍
13369,833,1,唐,李漼
13370,892,1,唐,李柷
13371,888,1,五代十國,朱友貞
13372,867,1,五代十國,李嗣源
13373,914,1,五代十國,李從厚
13374,886,1,五代十國,李從珂
13375,892,1,五代十國,石敬瑭
13376,895,1,五代十國,劉知遠
13377,929,1,五代十國,劉承祐
13378,904,1,五代十國,郭威
13379,600,1,唐,韓孝威
13380,921,1,五代十國,柴榮
13381,847,1,五代十國,王建 
13382,889,1,五代十國,劉龑
13383,888,1,五代十國,李昪
13384,916,1,五代十國,李璟
13385,1010,1,北宋,趙禎
13386,1100,1,北宋,趙桓
13387,1148,1,南宋,趙惇
13388,507,1,北周,慧俊
13389,466,1,西魏,道臻
13390,1016,1,遼,耶律宗真
13391,1032,1,遼,耶律洪基
13392,1075,1,遼,耶律延禧
13393,1075,1,金,完顏晟
13394,1119,1,金,完顏亶
13395,1122,1,金,完顏亮
13396,1123,1,金,完顏雍
13397,1168,1,金,完顏璟
13398,466,1,北周,僧衄
13399,1163,1,金,完顏珣
13400,1166,1,元,窩闊台
13401,1209,1,蒙古,蒙哥
13402,1303,1,元,孛兒只斤碩德八剌
13403,1304,1,元,孛兒只斤圖帖睦爾
13404,1320,1,元,孛兒只斤妥懽貼睦爾
13405,1377,1,明,朱允炆
13406,1378,1,明,朱高熾
13407,705,1,唐,地藏
13408,523,1,北周,等行
13409,1399,1,明,朱瞻基
13410,1427,1,明,朱祁鎮
